"","Year","Country","NumIncidents","NumFatalities","NumWounded","Region","Religion"
"1157",1989,"Bolivia",40,2,0,"Latin America","Catholic"
"1158",1989,"Botswana",2,0,0,"Sub-Saharan Africa","Christian"
"1159",1989,"Brazil",5,1,0,"Latin America","Catholic"
"1160",1989,"Cambodia",2,11,0,"East Asia & Pacific","Buddhist"
"1161",1989,"Chile",146,19,20,"Latin America","Catholic"
"1162",1989,"China",3,20,12,"East Asia & Pacific","None/Other"
"1163",1989,"Colombia",492,751,510,"Latin America","Catholic"
"1164",1989,"Costa Rica",1,1,2,"Latin America","Catholic"
"1165",1989,"Cyprus",6,1,1,"Middle East & N. Africa","Orthodox"
"1166",1989,"Czech Republic",4,0,0,"Europe & Central Asia","None/Other"
"1167",1989,"Denmark",1,0,0,"Europe & Central Asia","Christian"
"1168",1989,"Dominican Republic",11,1,2,"Latin America","Catholic"
"1169",1989,"Ecuador",14,9,2,"Latin America","Catholic"
"1170",1989,"Egypt",7,1,1,"Middle East & N. Africa","Muslim"
"1171",1989,"El Salvador",356,350,612,"Latin America","Catholic"
"1172",1989,"Ethiopia",1,1,0,"Sub-Saharan Africa","Orthodox"
"1173",1989,"Fiji",2,0,0,"East Asia & Pacific","Christian"
"1174",1989,"France",25,3,2,"Europe & Central Asia","Catholic"
"1175",1989,"Germany",1,0,0,"Europe & Central Asia","Christian"
"1176",1989,"Great Britain",33,15,34,"Europe & Central Asia","Christian"
"1177",1989,"Greece",50,4,5,"Europe & Central Asia","Orthodox"
"1178",1989,"Guatemala",79,43,70,"Latin America","Catholic"
"1179",1989,"Haiti",3,0,9,"Latin America","Catholic"
"1180",1989,"Honduras",29,9,22,"Latin America","Catholic"
"1181",1989,"Hong Kong",1,0,0,"East Asia & Pacific","None/Other"
"1182",1989,"Hungary",1,0,0,"Europe & Central Asia","Catholic"
"1183",1989,"India",324,874,769,"South Asia","Hindu"
"1184",1989,"Indonesia",2,85,27,"East Asia & Pacific","Muslim"
"1185",1989,"Iran",6,14,0,"Middle East & N. Africa","Muslim"
"1186",1989,"Iraq",4,0,25,"Middle East & N. Africa","Muslim"
"1187",1989,"Ireland",3,3,0,"Europe & Central Asia","Catholic"
"1188",1989,"Israel",86,27,48,"Middle East & N. Africa","Jewish"
"1189",1989,"Italy",15,0,1,"Europe & Central Asia","Catholic"
"1190",1989,"Japan",13,2,1,"East Asia & Pacific","None/Other"
"1191",1989,"Kenya",4,4,5,"Sub-Saharan Africa","Christian"
"1192",1989,"Laos",1,2,0,"East Asia & Pacific","Buddhist"
"1193",1989,"Lebanon",141,113,364,"Middle East & N. Africa","Muslim"
"1194",1989,"Malaysia",2,0,8,"East Asia & Pacific","Muslim"
"1195",1989,"Mauritius",1,0,0,"South Asia","Hindu"
"1196",1989,"Mexico",1,0,0,"Latin America","Catholic"
"1197",1989,"Mozambique",64,710,275,"Sub-Saharan Africa","Catholic"
"1198",1989,"Myanmar",24,80,70,"East Asia & Pacific","Buddhist"
"1199",1989,"Namibia",10,1,2,"Sub-Saharan Africa","Christian"
"1200",1989,"Netherlands",5,0,5,"Europe & Central Asia","None/Other"
"1201",1989,"New Caledonia",1,2,0,"East Asia & Pacific","Catholic"
"1202",1989,"Nicaragua",21,48,24,"Latin America","Catholic"
"1203",1989,"Niger",1,171,0,"Sub-Saharan Africa","Muslim"
"1204",1989,"Northern Ireland",130,51,140,"Europe & Central Asia","Catholic"
"1205",1989,"Pakistan",45,56,248,"South Asia","Muslim"
"1206",1989,"Panama",2,0,0,"Latin America","Catholic"
"1207",1989,"Papua New Guinea",24,13,25,"East Asia & Pacific","Christian"
"1208",1989,"Peru",630,1502,340,"Latin America","Catholic"
"1209",1989,"Philippines",156,393,323,"East Asia & Pacific","Catholic"
"1210",1989,"Portugal",1,1,0,"Europe & Central Asia","Catholic"
"1211",1989,"Puerto Rico",7,0,0,"Latin America","Catholic"
"1212",1989,"Qatar",1,3,0,"Middle East & N. Africa","Muslim"
"1213",1989,"Saudi Arabia",3,1,16,"Middle East & N. Africa","Muslim"
"1214",1989,"Serbia",3,0,0,"Europe & Central Asia","Orthodox"
"1215",1989,"Somalia",2,30,0,"Sub-Saharan Africa","Muslim"
"1216",1989,"South Africa",150,57,146,"Sub-Saharan Africa","Christian"
"1217",1989,"South Korea",1,0,0,"East Asia & Pacific","None/Other"
"1218",1989,"Soviet Union",7,6,27,"Europe & Central Asia","Orthodox"
"1219",1989,"Spain",142,29,35,"Europe & Central Asia","Catholic"
"1220",1989,"Sri Lanka",510,1822,740,"South Asia","Buddhist"
"1221",1989,"Sudan",8,14,1,"Sub-Saharan Africa","Muslim"
"1222",1989,"Suriname",17,14,6,"Latin America","Hindu"
"1223",1989,"Swaziland",1,0,0,"Sub-Saharan Africa","None/Other"
"1224",1989,"Sweden",3,0,0,"Europe & Central Asia","Christian"
"1225",1989,"Syria",1,0,0,"Middle East & N. Africa","Muslim"
"1226",1989,"Thailand",16,35,51,"East Asia & Pacific","Buddhist"
"1227",1989,"Trinidad and Tobago",1,0,0,"Latin America","Christian"
"1228",1989,"Turkey",114,232,53,"Middle East & N. Africa","Muslim"
"1229",1989,"Uganda",15,72,37,"Sub-Saharan Africa","Christian"
"1230",1989,"United Arab Emirates",1,1,0,"Middle East & N. Africa","Muslim"
"1231",1989,"United States",35,3,14,"North America","Christian"
"1232",1989,"Uruguay",1,1,0,"Latin America","Catholic"
"1233",1989,"Venezuela",8,14,0,"Latin America","Catholic"
"1234",1989,"West Bank and Gaza Strip",100,72,30,"Middle East & N. Africa","Muslim"
"1235",1989,"West Germany (FRG)",21,5,8,"Europe & Central Asia","Christian"
"1236",1989,"Zambia",18,33,11,"Sub-Saharan Africa","Christian"
"1237",1989,"Zimbabwe",3,21,9,"Sub-Saharan Africa","Christian"
"1238",1990,"Afghanistan",2,12,122,"South Asia","Muslim"
"1239",1990,"Albania",1,0,0,"Europe & Central Asia","Muslim"
"1240",1990,"Algeria",2,3,1,"Middle East & N. Africa","Muslim"
"1241",1990,"Angola",206,147,217,"Sub-Saharan Africa","None/Other"
"1242",1990,"Argentina",31,1,1,"Latin America","Catholic"
"1243",1990,"Austria",1,0,0,"Europe & Central Asia","Catholic"
"1244",1990,"Bangladesh",22,66,132,"South Asia","Muslim"
"1245",1990,"Belgium",2,2,0,"Europe & Central Asia","Catholic"
"1246",1990,"Bolivia",11,6,33,"Latin America","Catholic"
"1247",1990,"Botswana",1,6,0,"Sub-Saharan Africa","Christian"
"1248",1990,"Brazil",7,3,4,"Latin America","Catholic"
"1249",1990,"Bulgaria",5,0,0,"Europe & Central Asia","Orthodox"
"1250",1990,"Cambodia",2,0,0,"East Asia & Pacific","Buddhist"
"1251",1990,"Chile",161,8,38,"Latin America","Catholic"
"1252",1990,"China",1,2,10,"East Asia & Pacific","None/Other"
"1253",1990,"Colombia",349,694,747,"Latin America","Catholic"
"1254",1990,"Costa Rica",1,0,0,"Latin America","Catholic"
"1255",1990,"Cyprus",11,0,2,"Middle East & N. Africa","Orthodox"
"1256",1990,"Czech Republic",1,0,20,"Europe & Central Asia","None/Other"
"1257",1990,"Djibouti",1,1,14,"Sub-Saharan Africa","Muslim"
"1258",1990,"Dominican Republic",2,3,3,"Latin America","Catholic"
"1259",1990,"Ecuador",8,3,6,"Latin America","Catholic"
"1260",1990,"Egypt",13,21,32,"Middle East & N. Africa","Muslim"
"1261",1990,"El Salvador",184,294,224,"Latin America","Catholic"
"1262",1990,"Ethiopia",10,17,0,"Sub-Saharan Africa","Orthodox"
"1263",1990,"France",30,3,3,"Europe & Central Asia","Catholic"
"1264",1990,"Germany",4,0,0,"Europe & Central Asia","Christian"
"1265",1990,"Great Britain",33,3,38,"Europe & Central Asia","Christian"
"1266",1990,"Greece",55,2,10,"Europe & Central Asia","Orthodox"
"1267",1990,"Guatemala",83,68,42,"Latin America","Catholic"
"1268",1990,"Guyana",5,0,3,"Latin America","Christian"
"1269",1990,"Haiti",3,13,106,"Latin America","Catholic"
"1270",1990,"Honduras",13,3,13,"Latin America","Catholic"
"1271",1990,"Hong Kong",1,0,0,"East Asia & Pacific","None/Other"
"1272",1990,"India",349,907,1042,"South Asia","Hindu"
"1273",1990,"Indonesia",3,12,0,"East Asia & Pacific","Muslim"
"1274",1990,"Iran",11,10,2,"Middle East & N. Africa","Muslim"
"1275",1990,"Ireland",2,0,0,"Europe & Central Asia","Catholic"
"1276",1990,"Israel",98,57,192,"Middle East & N. Africa","Jewish"
"1277",1990,"Italy",6,0,0,"Europe & Central Asia","Catholic"
"1278",1990,"Japan",93,2,125,"East Asia & Pacific","None/Other"
"1279",1990,"Jordan",3,0,5,"Middle East & N. Africa","Muslim"
"1280",1990,"Laos",1,0,0,"East Asia & Pacific","Buddhist"
"1281",1990,"Lebanon",84,113,191,"Middle East & N. Africa","Muslim"
"1282",1990,"Liberia",4,2,0,"Sub-Saharan Africa","Christian"
"1283",1990,"Malaysia",3,0,3,"East Asia & Pacific","Muslim"
"1284",1990,"Mali",1,14,1,"Sub-Saharan Africa","Muslim"
"1285",1990,"Mexico",5,3,1,"Latin America","Catholic"
"1286",1990,"Mozambique",23,185,126,"Sub-Saharan Africa","Catholic"
"1287",1990,"Myanmar",9,71,51,"East Asia & Pacific","Buddhist"
"1288",1990,"Namibia",2,0,0,"Sub-Saharan Africa","Christian"
"1289",1990,"Netherlands",6,2,1,"Europe & Central Asia","None/Other"
"1290",1990,"Nicaragua",15,23,8,"Latin America","Catholic"
"1291",1990,"Northern Ireland",115,74,85,"Europe & Central Asia","Catholic"
"1292",1990,"Pakistan",87,188,486,"South Asia","Muslim"
"1293",1990,"Panama",15,2,54,"Latin America","Catholic"
"1294",1990,"Papua New Guinea",18,12,12,"East Asia & Pacific","Christian"
"1295",1990,"Peru",495,1146,237,"Latin America","Catholic"
"1296",1990,"Philippines",320,457,340,"East Asia & Pacific","Catholic"
"1297",1990,"Poland",7,1,1,"Europe & Central Asia","Catholic"
"1298",1990,"Puerto Rico",5,0,0,"Latin America","Catholic"
"1299",1990,"Senegal",11,20,65,"Sub-Saharan Africa","Muslim"
"1300",1990,"Serbia",5,0,0,"Europe & Central Asia","Orthodox"
"1301",1990,"Somalia",12,5,0,"Sub-Saharan Africa","Muslim"
"1302",1990,"South Africa",154,150,293,"Sub-Saharan Africa","Christian"
"1303",1990,"South Korea",3,0,1,"East Asia & Pacific","None/Other"
"1304",1990,"Soviet Union",36,58,101,"Europe & Central Asia","Orthodox"
"1305",1990,"Spain",113,32,138,"Europe & Central Asia","Catholic"
"1306",1990,"Sri Lanka",141,1505,356,"South Asia","Buddhist"
"1307",1990,"Sudan",1,0,0,"Sub-Saharan Africa","Muslim"
"1308",1990,"Suriname",7,0,0,"Latin America","Hindu"
"1309",1990,"Sweden",6,1,11,"Europe & Central Asia","Christian"
"1310",1990,"Switzerland",1,1,0,"Europe & Central Asia","Catholic"
"1311",1990,"Taiwan",1,0,0,"East Asia & Pacific","Buddhist"
"1312",1990,"Thailand",10,22,54,"East Asia & Pacific","Buddhist"
"1313",1990,"Tunisia",1,3,3,"Middle East & N. Africa","Muslim"
"1314",1990,"Turkey",194,509,216,"Middle East & N. Africa","Muslim"
"1315",1990,"Uganda",14,84,31,"Sub-Saharan Africa","Christian"
"1316",1990,"United States",26,5,4,"North America","Christian"
"1317",1990,"Uruguay",1,0,0,"Latin America","Catholic"
"1318",1990,"Venezuela",1,0,0,"Latin America","Catholic"
"1319",1990,"West Bank and Gaza Strip",88,62,28,"Middle East & N. Africa","Muslim"
"1320",1990,"West Germany (FRG)",9,1,4,"Europe & Central Asia","Christian"
"1321",1990,"Zambia",4,20,22,"Sub-Saharan Africa","Christian"
"1322",1990,"Zimbabwe",6,9,14,"Sub-Saharan Africa","Christian"
"1323",1991,"Afghanistan",30,68,127,"South Asia","Muslim"
"1324",1991,"Albania",1,0,0,"Europe & Central Asia","Muslim"
"1325",1991,"Algeria",30,42,73,"Middle East & N. Africa","Muslim"
"1326",1991,"Angola",16,69,75,"Sub-Saharan Africa","None/Other"
"1327",1991,"Argentina",27,1,7,"Latin America","Catholic"
"1328",1991,"Armenia",1,0,0,"Europe & Central Asia","Christian"
"1329",1991,"Australia",5,8,6,"East Asia & Pacific","Christian"
"1330",1991,"Austria",3,0,0,"Europe & Central Asia","Catholic"
"1331",1991,"Azerbaijan",3,26,4,"Europe & Central Asia","Muslim"
"1332",1991,"Bahrain",1,1,0,"Middle East & N. Africa","Muslim"
"1333",1991,"Bangladesh",42,69,454,"South Asia","Muslim"
"1334",1991,"Belgium",6,1,0,"Europe & Central Asia","Catholic"
"1335",1991,"Belize",3,2,0,"Latin America","Catholic"
"1336",1991,"Bolivia",28,7,1,"Latin America","Catholic"
"1337",1991,"Brazil",24,12,17,"Latin America","Catholic"
"1338",1991,"Bulgaria",3,0,0,"Europe & Central Asia","Orthodox"
"1339",1991,"Burkina Faso",2,1,2,"Sub-Saharan Africa","Muslim"
"1340",1991,"Burundi",7,117,41,"Sub-Saharan Africa","Catholic"
"1341",1991,"Cambodia",3,16,18,"East Asia & Pacific","Buddhist"
"1342",1991,"Cameroon",4,36,0,"Sub-Saharan Africa","Christian"
"1343",1991,"Central African Republic",4,3,7,"Sub-Saharan Africa","None/Other"
"1344",1991,"Chad",2,40,0,"Sub-Saharan Africa","Muslim"
"1345",1991,"Chile",127,16,30,"Latin America","Catholic"
"1346",1991,"China",1,0,0,"East Asia & Pacific","None/Other"
"1347",1991,"Colombia",420,742,420,"Latin America","Catholic"
"1348",1991,"Congo (Kinshasa)",6,3,18,"Sub-Saharan Africa","Catholic"
"1349",1991,"Costa Rica",2,0,0,"Latin America","Catholic"
"1350",1991,"Croatia",24,236,35,"Europe & Central Asia","Catholic"
"1351",1991,"Cuba",1,0,0,"Latin America","Catholic"
"1352",1991,"Cyprus",11,0,0,"Middle East & N. Africa","Orthodox"
"1353",1991,"Czech Republic",1,1,0,"Europe & Central Asia","None/Other"
"1354",1991,"Denmark",1,0,0,"Europe & Central Asia","Christian"
"1355",1991,"Djibouti",1,8,26,"Sub-Saharan Africa","Muslim"
"1356",1991,"Dominican Republic",8,1,0,"Latin America","Catholic"
"1357",1991,"Ecuador",17,0,0,"Latin America","Catholic"
"1358",1991,"Egypt",10,8,13,"Middle East & N. Africa","Muslim"
"1359",1991,"El Salvador",500,426,1017,"Latin America","Catholic"
"1360",1991,"Ethiopia",5,161,0,"Sub-Saharan Africa","Orthodox"
"1361",1991,"Fiji",3,0,0,"East Asia & Pacific","Christian"
"1362",1991,"France",139,7,5,"Europe & Central Asia","Catholic"
"1363",1991,"Georgia",3,2,8,"Europe & Central Asia","Orthodox"
"1364",1991,"Germany",65,10,35,"Europe & Central Asia","Christian"
"1365",1991,"Great Britain",48,1,40,"Europe & Central Asia","Christian"
"1366",1991,"Greece",57,15,23,"Europe & Central Asia","Orthodox"
"1367",1991,"Guatemala",77,73,22,"Latin America","Catholic"
"1368",1991,"Haiti",17,137,1,"Latin America","Catholic"
"1369",1991,"Honduras",21,18,21,"Latin America","Catholic"
"1370",1991,"Hong Kong",1,0,2,"East Asia & Pacific","None/Other"
"1371",1991,"Hungary",3,0,3,"Europe & Central Asia","Catholic"
"1372",1991,"India",339,1113,1326,"South Asia","Hindu"
"1373",1991,"Indonesia",7,21,60,"East Asia & Pacific","Muslim"
"1374",1991,"Iran",9,2,0,"Middle East & N. Africa","Muslim"
"1375",1991,"Iraq",3,1,2,"Middle East & N. Africa","Muslim"
"1376",1991,"Ireland",16,3,0,"Europe & Central Asia","Catholic"
"1377",1991,"Israel",64,31,51,"Middle East & N. Africa","Jewish"
"1378",1991,"Italy",31,0,6,"Europe & Central Asia","Catholic"
"1379",1991,"Jamaica",1,0,0,"Latin America","Christian"
"1380",1991,"Japan",19,1,1,"East Asia & Pacific","None/Other"
"1381",1991,"Jordan",11,1,8,"Middle East & N. Africa","Muslim"
"1382",1991,"Kenya",5,0,0,"Sub-Saharan Africa","Christian"
"1383",1991,"Kuwait",5,1,1,"Middle East & N. Africa","Muslim"
"1384",1991,"Lebanon",91,98,386,"Middle East & N. Africa","Muslim"
"1385",1991,"Liberia",1,0,0,"Sub-Saharan Africa","Christian"
"1386",1991,"Lithuania",1,0,1,"Europe & Central Asia","Catholic"
"1387",1991,"Madagascar",1,4,0,"Sub-Saharan Africa","None/Other"
"1388",1991,"Malaysia",3,0,1,"East Asia & Pacific","Muslim"
"1389",1991,"Mali",12,43,19,"Sub-Saharan Africa","Muslim"
"1390",1991,"Mexico",10,13,0,"Latin America","Catholic"
"1391",1991,"Moldova",1,0,0,"Europe & Central Asia","Orthodox"
"1392",1991,"Morocco",3,3,0,"Middle East & N. Africa","Muslim"
"1393",1991,"Mozambique",35,271,169,"Sub-Saharan Africa","Catholic"
"1394",1991,"Myanmar",22,90,74,"East Asia & Pacific","Buddhist"
"1395",1991,"Namibia",1,3,3,"Sub-Saharan Africa","Christian"
"1396",1991,"Nepal",1,0,0,"South Asia","Hindu"
"1397",1991,"Netherlands",8,0,0,"Europe & Central Asia","None/Other"
"1398",1991,"New Zealand",1,0,0,"East Asia & Pacific","Christian"
"1399",1991,"Nicaragua",80,54,45,"Latin America","Catholic"
"1400",1991,"Niger",6,8,2,"Sub-Saharan Africa","Muslim"
"1401",1991,"Nigeria",3,10,34,"Sub-Saharan Africa","Muslim"
"1402",1991,"Northern Ireland",214,87,195,"Europe & Central Asia","Catholic"
"1403",1991,"Norway",2,0,0,"Europe & Central Asia","Christian"
"1404",1991,"Pakistan",150,231,599,"South Asia","Muslim"
"1405",1991,"Panama",16,2,0,"Latin America","Catholic"
"1406",1991,"Papua New Guinea",2,3,0,"East Asia & Pacific","Christian"
"1407",1991,"Peru",658,1412,420,"Latin America","Catholic"
"1408",1991,"Philippines",162,432,247,"East Asia & Pacific","Catholic"
"1409",1991,"Puerto Rico",6,0,0,"Latin America","Catholic"
"1410",1991,"Romania",1,1,3,"Europe & Central Asia","Orthodox"
"1411",1991,"Rwanda",3,0,0,"Sub-Saharan Africa","Catholic"
"1412",1991,"Saudi Arabia",2,0,6,"Middle East & N. Africa","Muslim"
"1413",1991,"Senegal",4,5,0,"Sub-Saharan Africa","Muslim"
"1414",1991,"Serbia",13,7,7,"Europe & Central Asia","Orthodox"
"1415",1991,"Sierra Leone",9,128,0,"Sub-Saharan Africa","Muslim"
"1416",1991,"Singapore",1,4,2,"East Asia & Pacific","Buddhist"
"1417",1991,"Somalia",8,6,0,"Sub-Saharan Africa","Muslim"
"1418",1991,"South Africa",127,384,387,"Sub-Saharan Africa","Christian"
"1419",1991,"South Korea",6,0,0,"East Asia & Pacific","None/Other"
"1420",1991,"Soviet Union",34,28,22,"Europe & Central Asia","Orthodox"
"1421",1991,"Spain",89,46,164,"Europe & Central Asia","Catholic"
"1422",1991,"Sri Lanka",115,1034,386,"South Asia","Buddhist"
"1423",1991,"Sudan",3,32,0,"Sub-Saharan Africa","Muslim"
"1424",1991,"Suriname",1,1,0,"Latin America","Hindu"
"1425",1991,"Swaziland",1,0,0,"Sub-Saharan Africa","None/Other"
"1426",1991,"Sweden",6,1,1,"Europe & Central Asia","Christian"
"1427",1991,"Switzerland",2,0,4,"Europe & Central Asia","Catholic"
"1428",1991,"Taiwan",2,7,28,"East Asia & Pacific","Buddhist"
"1429",1991,"Thailand",8,11,27,"East Asia & Pacific","Buddhist"
"1430",1991,"Togo",2,13,0,"Sub-Saharan Africa","None/Other"
"1431",1991,"Trinidad and Tobago",1,0,1,"Latin America","Christian"
"1432",1991,"Tunisia",2,4,0,"Middle East & N. Africa","Muslim"
"1433",1991,"Turkey",293,308,300,"Middle East & N. Africa","Muslim"
"1434",1991,"Uganda",2,2,0,"Sub-Saharan Africa","Christian"
"1435",1991,"Ukraine",2,0,1,"Europe & Central Asia","Orthodox"
"1436",1991,"United States",24,2,4,"North America","Christian"
"1437",1991,"Uruguay",3,0,0,"Latin America","Catholic"
"1438",1991,"Venezuela",17,47,1,"Latin America","Catholic"
"1439",1991,"West Bank and Gaza Strip",83,43,50,"Middle East & N. Africa","Muslim"
"1440",1991,"Yemen",5,1,2,"Middle East & N. Africa","Muslim"
"1441",1991,"Zimbabwe",1,0,0,"Sub-Saharan Africa","Christian"
"1442",1992,"Afghanistan",36,49,185,"South Asia","Muslim"
"1443",1992,"Albania",3,1,0,"Europe & Central Asia","Muslim"
"1444",1992,"Algeria",215,236,274,"Middle East & N. Africa","Muslim"
"1445",1992,"Angola",50,97,56,"Sub-Saharan Africa","None/Other"
"1446",1992,"Antigua and Barbuda",1,0,0,"Latin America","Christian"
"1447",1992,"Argentina",41,32,224,"Latin America","Catholic"
"1448",1992,"Armenia",2,2,1,"Europe & Central Asia","Christian"
"1449",1992,"Australia",4,1,4,"East Asia & Pacific","Christian"
"1450",1992,"Austria",8,0,1,"Europe & Central Asia","Catholic"
"1451",1992,"Azerbaijan",12,186,50,"Europe & Central Asia","Muslim"
"1452",1992,"Bangladesh",76,101,491,"South Asia","Muslim"
"1453",1992,"Barbados",1,3,3,"Latin America","Christian"
"1454",1992,"Belgium",9,1,0,"Europe & Central Asia","Catholic"
"1455",1992,"Belize",2,1,0,"Latin America","Catholic"
"1456",1992,"Benin",1,0,1,"Sub-Saharan Africa","Catholic"
"1457",1992,"Bolivia",38,5,4,"Latin America","Catholic"
"1458",1992,"Bosnia-Herzegovina",22,55,22,"Europe & Central Asia","Muslim"
"1459",1992,"Brazil",24,28,10,"Latin America","Catholic"
"1460",1992,"Brunei",1,0,1,"East Asia & Pacific","Muslim"
"1461",1992,"Bulgaria",2,0,0,"Europe & Central Asia","Orthodox"
"1462",1992,"Burundi",2,61,19,"Sub-Saharan Africa","Catholic"
"1463",1992,"Cambodia",67,64,148,"East Asia & Pacific","Buddhist"
"1464",1992,"Cameroon",6,6,5,"Sub-Saharan Africa","Christian"
"1465",1992,"Canada",3,0,2,"North America","Catholic"
"1466",1992,"Central African Republic",1,1,0,"Sub-Saharan Africa","None/Other"
"1467",1992,"Chad",4,170,0,"Sub-Saharan Africa","Muslim"
"1468",1992,"Chile",119,12,13,"Latin America","Catholic"
"1469",1992,"China",5,9,20,"East Asia & Pacific","None/Other"
"1470",1992,"Colombia",523,631,449,"Latin America","Catholic"
"1471",1992,"Comoros",1,1,0,"Sub-Saharan Africa","Muslim"
"1472",1992,"Congo (Kinshasa)",5,10,56,"Sub-Saharan Africa","Catholic"
"1473",1992,"Costa Rica",2,0,0,"Latin America","Catholic"
"1474",1992,"Croatia",4,2,20,"Europe & Central Asia","Catholic"
"1475",1992,"Cuba",4,3,1,"Latin America","Catholic"
"1476",1992,"Cyprus",6,0,0,"Middle East & N. Africa","Orthodox"
"1477",1992,"Czech Republic",3,0,3,"Europe & Central Asia","None/Other"
